ATG,LPS,chitin,elf,flg,nlp,OGs,pep
AT4G27745,0,0,0,1,0,0,0
AT4G27765,0,0,0,1,0,0,0
AT4G27830,0,0,1,1,1,1,1
AT4G27850,0,0,0,1,0,0,0
AT4G27852,0,0,0,1,0,0,0
AT4G27940,0,0,1,0,1,0,0
AT4G27950,0,0,1,1,0,0,0
AT4G27960,0,0,0,1,0,0,0
AT4G27970,0,0,0,0,1,1,1
AT4G27980,0,0,1,0,0,1,1
AT4G28085,1,1,1,1,1,1,1
AT4G28110,0,0,1,1,0,0,1
AT4G28140,0,0,0,1,0,0,1
AT4G28150,0,1,0,1,0,0,0
AT4G28160,0,0,0,0,0,0,1
AT4G28170,0,0,1,1,1,1,1
AT4G28280,0,0,0,1,0,0,0
AT4G28290,0,0,1,1,1,1,0
AT4G28300,0,0,0,1,0,0,0
AT4G28350,0,0,1,1,1,1,1
AT4G28370,0,0,0,1,0,0,0
AT4G28390,0,0,0,1,1,0,1
AT4G28400,0,1,1,1,1,1,1
AT4G28405,0,0,0,1,0,0,0
AT4G28420,1,1,1,1,1,1,1
AT4G28460,1,1,1,1,1,1,1
AT4G28480,0,0,1,1,1,0,0
AT4G28485,0,0,0,1,0,0,0
AT4G28490,1,1,1,1,1,1,1
AT4G28550,0,0,1,1,1,0,0
AT4G28570,0,0,0,1,0,0,0
AT4G28703,1,1,1,1,1,1,1
AT4G28710,0,0,1,1,1,1,1
AT4G28860,0,0,0,1,0,0,0
AT4G29050,1,1,1,1,1,1,1
AT4G29110,0,1,0,1,0,1,0
AT4G29160,0,0,0,1,0,0,0
AT4G29210,0,0,0,1,1,1,1
AT4G29305,0,0,0,1,0,0,0
AT4G29330,0,0,1,1,1,0,1
AT4G29340,0,0,1,0,0,0,0
AT4G29440,0,0,0,0,0,0,1
AT4G29520,1,1,1,1,1,1,1
AT4G29550,0,0,0,1,0,0,0
AT4G29570,0,0,0,0,0,0,1
AT4G29600,0,1,0,1,1,0,0
AT4G29610,1,1,1,1,1,1,1
AT4G29700,0,0,0,0,0,0,1
AT4G29740,1,1,1,1,1,1,1
AT4G29780,1,1,1,1,1,1,1
AT4G29810,0,0,1,1,1,0,1
AT4G29850,0,0,0,1,0,0,0
AT4G29900,0,0,1,1,1,1,1
AT4G29950,0,0,0,1,0,0,0
AT4G29960,0,0,1,1,0,0,1
AT4G30060,0,1,1,1,1,1,1
AT4G30090,1,1,1,1,1,1,1
AT4G30100,0,0,0,1,0,0,1
AT4G30190,0,0,1,1,0,1,1
AT4G30210,1,1,1,1,1,1,1
AT4G30230,1,0,0,1,1,0,0
AT4G30240,0,0,1,1,1,1,0
AT4G30260,0,0,0,1,0,0,0
AT4G30270,0,0,1,1,0,0,0
AT4G30280,1,1,1,1,1,1,1
AT4G30290,1,1,1,1,1,1,1
AT4G30340,0,0,1,1,1,1,1
AT4G30350,1,0,1,1,1,1,1
AT4G30360,0,0,1,1,0,0,1
AT4G30370,0,1,1,1,1,1,1
AT4G30390,0,0,1,1,1,0,1
AT4G30430,1,1,1,1,1,1,1
AT4G30470,0,0,1,1,1,0,1
AT4G30490,0,0,0,1,1,0,0
AT4G30500,1,1,1,1,1,1,1
AT4G30530,1,1,1,1,1,1,1
AT4G30600,0,0,1,1,1,1,1
AT4G30630,0,0,1,1,0,0,0
AT4G30640,0,0,1,1,0,0,0
AT4G30670,0,0,0,1,0,0,0
AT4G30750,0,0,0,1,0,0,0
AT4G30830,0,0,0,1,0,0,0
AT4G30850,0,1,1,1,1,1,1
AT4G30910,0,0,1,1,1,1,1
AT4G30920,0,0,1,1,0,1,1
AT4G31000,0,1,1,1,1,1,1
AT4G31020,0,0,0,1,1,0,1
AT4G31370,0,0,0,1,0,0,0
AT4G31500,1,1,1,1,1,1,1
AT4G31510,0,0,1,1,1,1,1
AT4G31550,1,1,1,1,1,1,1
AT4G31750,0,0,0,1,0,0,0
AT4G31760,0,0,0,0,0,0,1
AT4G31800,1,1,1,1,1,1,1
AT4G31820,0,0,1,1,0,0,0
AT4G31860,0,0,1,1,1,1,1
AT4G31877,0,0,0,0,0,1,0
AT4G31920,0,0,0,0,1,0,0
AT4G31940,0,0,1,1,0,0,1
AT4G31950,1,1,1,1,1,1,1
AT4G31960,0,0,1,1,1,1,1
AT4G31970,0,0,1,1,1,1,1
AT4G31980,0,1,1,1,1,1,1
AT4G32000,0,0,0,1,0,0,0
AT4G32020,0,1,1,1,1,1,1
AT4G32030,0,0,1,1,0,1,1
AT4G32060,0,0,1,1,0,1,0
AT4G32140,0,0,0,1,1,0,0
AT4G32160,0,0,0,1,0,0,0
AT4G32208,0,1,0,0,0,0,0
AT4G32300,0,1,1,1,1,1,1
AT4G32440,0,0,0,1,0,0,0
AT4G32450,0,0,0,1,0,0,0
AT4G32630,0,0,0,1,0,0,1
AT4G32650,0,0,1,1,0,1,0
AT4G32800,0,0,0,0,1,0,1
AT4G32870,0,0,1,1,0,1,1
AT4G32920,0,0,0,0,0,0,1
AT4G33020,0,0,1,1,0,1,0
AT4G33050,1,1,1,1,1,1,1
AT4G33060,1,1,1,1,1,1,1
AT4G33160,0,1,1,0,0,1,0
AT4G33180,0,0,1,1,1,0,0
AT4G33300,1,1,1,1,1,1,1
AT4G33310,0,0,0,1,0,0,0
AT4G33355,0,1,0,0,1,0,1
AT4G33420,0,0,1,1,0,1,1
AT4G33430,0,1,1,1,1,1,1
AT4G33440,0,0,1,1,1,0,1
AT4G33540,0,0,0,1,1,0,0
AT4G33565,0,0,1,1,1,1,1
AT4G33690,0,0,0,1,0,0,0
AT4G33780,0,0,1,1,0,0,0
AT4G33890,0,0,1,1,0,0,0
AT4G33910,0,0,1,1,1,1,1
AT4G33920,1,1,1,1,1,1,1
AT4G33930,0,0,0,1,0,0,0
AT4G33940,0,1,1,1,1,1,1
AT4G33950,0,0,0,1,0,0,0
AT4G33980,0,0,0,1,0,0,0
AT4G33985,0,1,1,1,1,1,1
AT4G34050,0,0,1,1,0,1,1
AT4G34100,0,0,0,1,0,0,0
AT4G34120,0,0,1,1,1,0,0
AT4G34131,1,0,1,1,1,1,1
AT4G34135,1,1,1,1,1,1,1
AT4G34150,1,1,1,1,1,1,1
AT4G34180,0,1,1,1,1,1,1
AT4G34200,0,0,1,1,1,1,1
AT4G34210,1,0,1,1,1,1,1
AT4G34230,0,0,1,1,1,1,1
AT4G34310,0,0,0,1,0,0,0
AT4G34380,0,0,1,1,1,1,1
AT4G34390,1,1,1,1,1,1,1
AT4G34400,0,0,1,1,0,1,1
AT4G34410,0,1,1,1,1,1,1
AT4G34440,0,0,0,1,0,0,0
AT4G34460,1,1,1,1,1,1,1
AT4G34470,0,0,1,1,1,1,1
AT4G34480,0,0,1,1,1,1,1
AT4G34630,0,0,1,1,0,0,1
AT4G34660,0,0,0,1,0,0,0
AT4G34680,0,0,0,0,1,0,0
AT4G34710,0,1,1,1,1,1,1
AT4G34990,0,1,1,1,1,1,1
AT4G35070,0,0,1,1,1,0,0
AT4G35080,0,0,0,1,1,0,0
AT4G35110,1,1,1,1,1,1,1
AT4G35170,0,0,1,1,0,0,0
AT4G35180,1,1,1,1,1,1,1
AT4G35190,0,0,1,1,1,1,1
AT4G35230,0,0,0,1,0,0,0
AT4G35310,0,0,1,1,1,0,0
AT4G35380,0,0,0,1,0,0,0
AT4G35480,1,1,1,1,1,1,1
AT4G35500,0,0,1,1,0,1,1
AT4G35510,0,0,0,1,0,0,0
AT4G35590,0,0,1,1,1,1,1
AT4G35600,0,1,1,1,1,1,1
AT4G35630,1,1,1,1,1,1,1
AT4G35730,0,0,1,1,0,0,0
AT4G35830,0,0,0,0,1,0,0
AT4G35940,0,0,1,1,0,0,1
AT4G35985,0,0,1,1,0,1,0
AT4G36010,0,0,1,1,1,1,0
AT4G36030,0,1,1,1,1,1,0
AT4G36090,0,0,1,1,1,1,0
AT4G36110,0,0,1,1,0,1,1
AT4G36140,0,0,1,1,1,1,1
AT4G36150,0,1,1,1,1,1,1
AT4G36210,0,0,0,1,0,0,0
AT4G36220,0,0,1,1,1,1,0
AT4G36410,0,0,0,1,0,0,0
AT4G36430,0,1,1,1,0,1,1
AT4G36480,0,0,1,1,1,0,1
AT4G36490,0,0,0,1,0,0,0
AT4G36500,1,1,1,1,1,1,1
AT4G36515,0,0,0,1,0,0,0
AT4G36550,1,1,1,1,1,1,1
AT4G36620,0,0,0,0,0,0,1
AT4G36640,0,0,1,1,1,1,1
AT4G36648,0,0,0,1,0,0,0
AT4G36650,0,0,1,1,0,1,1
AT4G36670,0,0,1,1,1,1,1
AT4G36770,0,0,0,1,0,0,0
AT4G36820,0,0,0,1,0,0,0
AT4G36945,0,0,1,1,1,0,0
AT4G36950,0,0,1,1,1,1,1
AT4G37010,0,0,0,1,0,0,0
AT4G37020,0,0,0,1,0,0,0
AT4G37022,0,0,1,1,1,0,0
AT4G37030,0,1,1,1,1,1,1
AT4G37060,0,0,0,1,0,0,0
AT4G37095,0,1,1,0,1,1,1
AT4G37100,0,1,1,1,0,0,1
AT4G37140,0,0,0,0,0,1,0
AT4G37260,0,0,1,1,1,1,1
AT4G37290,1,1,1,1,1,1,1
AT4G37295,0,0,1,0,1,0,1
AT4G37310,0,0,1,1,1,1,1
AT4G37370,1,1,1,1,1,1,1
AT4G37390,0,0,1,1,1,1,1
AT4G37400,0,0,0,0,1,1,1
AT4G37440,0,0,0,1,0,0,0
AT4G37520,0,0,1,1,1,1,1
AT4G37530,1,1,1,1,1,1,1
AT4G37560,0,0,0,0,1,0,0
AT4G37610,0,0,1,1,1,1,1
AT4G37640,1,1,1,1,1,1,1
AT4G37670,0,0,1,1,1,0,1
AT4G37710,0,0,0,0,0,0,1
AT4G37770,0,1,1,1,1,1,0
AT4G37780,0,1,1,1,1,1,1
AT4G37790,0,0,1,1,0,0,0
AT4G37870,0,0,1,0,0,0,0
AT4G37900,0,1,1,1,1,1,1
AT4G37990,0,0,1,1,1,1,1
AT4G38215,0,0,0,1,0,0,0
AT4G38260,0,0,1,1,0,0,0
AT4G38410,0,0,0,0,0,0,1
AT4G38480,0,0,1,0,0,0,0
AT4G38530,0,1,1,1,1,1,1
AT4G38540,1,1,1,1,1,1,1
AT4G38545,0,1,1,1,1,1,1
AT4G38550,1,1,1,1,1,1,1
AT4G38552,0,0,1,1,1,1,1
AT4G38560,1,1,1,1,1,1,1
AT4G38620,0,0,1,1,1,1,0
AT4G38830,0,0,1,1,0,1,0
AT4G38940,1,1,1,1,1,1,1
AT4G39030,1,1,1,1,1,1,1
AT4G39060,0,0,1,0,0,0,0
AT4G39140,0,0,0,0,1,0,0
AT4G39160,0,0,0,1,0,0,0
AT4G39230,1,1,1,1,1,1,1
AT4G39270,0,0,1,1,1,0,1
AT4G39320,0,0,1,1,1,1,1
AT4G39360,0,0,0,1,0,0,0
AT4G39540,0,0,0,1,1,0,0
AT4G39570,1,1,1,1,1,1,1
AT4G39580,1,1,1,1,1,1,1
AT4G39610,0,0,0,1,1,0,0
AT4G39640,1,1,1,1,1,1,1
AT4G39670,1,1,1,1,1,1,1
AT4G39675,0,0,0,1,0,0,0
AT4G39780,0,0,1,1,0,0,0
AT4G39800,0,1,0,0,0,0,0
AT4G39820,0,0,1,1,1,0,1
AT4G39830,1,1,1,1,1,1,1
AT4G39840,0,0,1,1,1,1,1
AT4G39890,1,1,1,1,1,1,1
AT4G39910,0,1,1,1,1,1,1
AT4G39940,1,1,1,1,1,1,1
AT4G39950,1,1,1,1,1,1,1
AT4G39955,0,0,1,1,1,1,1
AT4G39980,0,0,1,1,1,1,1
AT4G40020,1,1,1,1,1,1,1
AT4G40070,0,0,0,1,0,0,0
AT4G40080,0,0,1,1,1,1,1
AT5G01040,0,0,0,0,0,1,0
AT5G01050,0,0,0,0,0,1,0
AT5G01100,1,1,1,1,1,1,1
AT5G01110,0,0,1,1,0,0,1
AT5G01180,0,0,1,1,1,1,0
AT5G01200,0,0,0,1,0,1,0
AT5G01225,1,0,1,1,1,0,0
AT5G01250,0,0,0,1,0,0,0
AT5G01340,0,0,0,0,0,0,1
AT5G01350,0,0,0,1,0,0,0
AT5G01380,0,0,1,1,1,1,1
AT5G01450,0,0,1,1,0,0,0
AT5G01490,0,0,0,1,0,1,1
AT5G01500,0,0,0,1,1,1,1
AT5G01540,1,1,1,1,1,1,1
AT5G01550,1,1,1,1,1,1,1
AT5G01560,0,0,1,1,0,0,0
AT5G01610,0,0,1,1,0,0,0
AT5G01620,0,0,1,0,0,0,0
AT5G01640,0,0,1,1,0,1,1
AT5G01720,0,0,1,1,1,1,1
AT5G01730,0,0,1,1,1,1,0
AT5G01732,0,0,1,1,1,1,1
AT5G01740,0,0,1,0,0,1,1
AT5G01750,0,0,1,1,0,1,0
AT5G01760,0,0,1,1,1,1,1
AT5G01800,0,0,0,1,1,0,0
AT5G01830,0,0,1,1,1,1,1
AT5G01850,0,0,1,1,1,1,1
AT5G01900,0,0,1,1,1,1,1
AT5G01950,0,1,1,1,1,1,1
AT5G01980,0,0,0,1,0,0,0
AT5G01990,0,0,0,1,0,0,0
AT5G02020,0,0,1,1,1,1,1
AT5G02040,0,0,0,1,0,0,0
AT5G02100,0,0,1,1,1,0,1
AT5G02200,0,0,1,1,1,1,1
AT5G02220,0,0,0,1,1,0,0
AT5G02230,0,0,1,1,0,1,1
AT5G02270,0,0,1,1,1,0,0
AT5G02290,1,1,1,1,1,1,1
AT5G02320,0,0,1,1,1,1,1
AT5G02400,0,0,1,1,1,0,0
AT5G02430,0,0,1,1,1,0,0
AT5G02490,1,1,1,1,1,1,1
AT5G02502,0,0,0,1,0,0,0
AT5G02550,0,0,0,1,0,0,1
AT5G02560,0,0,1,1,0,0,0
AT5G02570,0,0,1,1,1,1,0
AT5G02630,0,1,1,1,1,1,1
AT5G02670,0,0,0,0,0,0,1
AT5G02680,0,0,1,1,0,1,1
AT5G02690,0,0,1,1,0,1,1
AT5G02780,1,1,1,1,1,1,1
AT5G02800,0,0,1,1,1,0,0
AT5G02970,0,0,0,1,1,0,1
AT5G03020,0,0,0,1,0,0,0
AT5G03030,0,0,1,1,0,0,0
AT5G03080,0,0,1,1,0,0,0
AT5G03160,0,1,1,1,1,1,1
AT5G03210,1,1,1,1,1,1,1
AT5G03320,0,1,1,1,1,1,1
AT5G03330,0,0,1,1,1,1,1
AT5G03350,0,0,1,0,0,1,1
AT5G03360,0,0,1,0,0,0,1
AT5G03380,0,1,1,1,1,1,1
AT5G03390,0,1,1,1,1,1,1
AT5G03406,0,0,0,1,0,0,0
AT5G03415,0,0,0,1,0,0,0
AT5G03460,0,0,0,1,0,0,0
AT5G03490,0,0,1,1,1,1,1
AT5G03540,0,0,0,1,0,0,0
AT5G03610,0,0,1,1,1,1,1
AT5G03630,0,0,1,1,1,1,1
AT5G03690,0,0,0,1,0,0,0
AT5G03700,1,0,1,1,1,1,1
AT5G03710,0,0,0,1,0,0,0
AT5G03720,0,1,1,1,1,1,0
AT5G03730,0,0,1,1,1,1,1
AT5G03890,0,0,0,0,1,0,1
AT5G03990,0,0,0,1,1,0,0
AT5G04020,0,0,1,1,1,1,1
AT5G04170,0,0,1,1,1,0,0
AT5G04250,0,0,0,1,1,0,0
AT5G04310,0,0,1,1,1,1,1
AT5G04330,0,0,1,1,1,0,0
AT5G04340,1,1,1,1,1,1,1
AT5G04390,0,0,1,0,1,1,1
AT5G04540,0,0,0,1,0,0,0
AT5G04550,0,0,1,1,1,1,1
AT5G04590,0,0,0,0,1,0,0
AT5G04660,0,0,0,1,0,0,0
AT5G04720,1,1,1,1,1,1,1
AT5G04760,0,0,1,1,1,1,1
AT5G04770,0,0,1,1,0,0,0
AT5G04781,0,0,1,1,1,1,1
AT5G04830,0,0,1,1,0,0,0
AT5G04860,0,0,1,1,1,1,1
AT5G04870,0,1,1,1,1,1,1
AT5G04930,0,0,1,1,1,0,1
AT5G04980,0,0,1,1,1,0,0
AT5G05100,0,0,1,1,1,0,0
AT5G05140,0,0,1,1,1,1,1
AT5G05190,1,1,1,1,1,1,1
AT5G05290,1,1,1,1,1,1,1
AT5G05300,1,1,1,1,1,1,1
AT5G05320,0,0,1,1,1,0,1
AT5G05330,0,0,0,1,0,0,0
AT5G05340,0,0,1,1,1,1,1
AT5G05350,0,0,0,1,0,0,0
AT5G05360,0,0,0,1,0,0,0
AT5G05370,0,0,0,1,0,0,0
AT5G05380,0,0,0,1,0,0,0
AT5G05390,0,0,0,0,0,0,1
AT5G05410,0,0,1,1,1,1,1
AT5G05460,0,0,0,0,0,0,1
AT5G05490,0,0,0,1,1,1,1
AT5G05530,0,0,0,1,0,0,0
AT5G05570,0,0,0,1,0,0,0
AT5G05600,0,0,1,1,1,1,1
AT5G05730,1,1,1,1,1,1,1
AT5G05750,0,0,0,1,0,0,0
AT5G05850,0,1,1,1,1,1,1
AT5G06080,0,0,0,0,1,1,0
AT5G06090,0,0,0,1,0,0,1
AT5G06230,0,0,1,1,1,1,1
AT5G06320,1,1,1,1,1,1,1
AT5G06560,0,1,1,1,1,1,1
AT5G06570,0,0,1,1,1,1,1
AT5G06730,0,1,1,1,0,1,1
AT5G06740,0,1,1,1,1,1,1
AT5G06750,0,0,1,1,0,0,1
AT5G06755,0,0,1,0,0,0,0
AT5G06820,0,0,0,1,0,0,0
AT5G06839,0,0,0,0,0,0,1
AT5G06860,0,0,1,1,1,1,1
AT5G06865,0,0,1,1,0,0,0
AT5G06960,0,0,1,0,0,0,0
AT5G07010,0,0,1,1,0,1,1
AT5G07070,0,0,1,1,1,1,1
AT5G07080,0,0,0,1,0,1,0
AT5G07100,0,0,1,1,0,1,0
AT5G07340,0,0,1,1,0,0,1
AT5G07350,0,0,1,1,0,0,0
AT5G07360,0,0,0,1,0,0,0
AT5G07380,0,0,0,0,0,1,0
AT5G07390,0,0,0,1,0,1,1
AT5G07440,0,0,1,1,1,1,1
AT5G07460,0,0,0,1,1,1,1
AT5G07650,0,0,1,0,0,0,0
AT5G07680,0,0,1,0,0,0,0
AT5G07730,0,0,0,1,0,0,0
AT5G07760,0,1,0,1,0,0,1
AT5G07770,0,0,0,0,0,0,1
AT5G07820,0,0,1,0,0,0,0
AT5G07910,0,0,1,1,1,0,1
AT5G07960,0,0,0,1,0,0,0
AT5G08139,0,0,1,1,1,0,1
AT5G08190,0,0,0,1,0,0,0
AT5G08200,0,0,1,1,1,0,0
AT5G08240,0,0,1,1,1,1,1
AT5G08250,0,0,0,0,0,0,1
AT5G08310,0,0,1,0,0,0,1
AT5G08335,0,0,1,1,1,1,0
AT5G08350,0,0,1,1,0,1,1
AT5G08535,0,0,0,1,0,0,0
AT5G08660,0,0,1,1,1,1,1
AT5G08760,0,1,1,1,1,1,1
AT5G08770,0,0,0,0,0,0,1
AT5G08790,1,1,1,1,1,1,1
AT5G09420,0,0,0,1,1,0,0
AT5G09430,0,0,0,1,1,0,0
AT5G09440,0,0,1,0,1,0,0
AT5G09520,0,0,0,0,0,0,1
AT5G09590,0,1,0,0,0,0,0
AT5G09620,0,0,0,1,0,0,0
AT5G09630,0,0,1,1,0,0,0
AT5G09680,0,0,1,1,1,0,1
AT5G09690,0,0,0,1,0,0,0
AT5G09720,0,0,0,1,0,1,1
AT5G09730,0,0,0,1,0,0,0
AT5G09790,0,1,1,1,1,1,1
AT5G09800,1,1,1,1,1,1,1
AT5G09876,1,1,1,1,1,1,1
AT5G09920,0,0,0,1,0,0,0
AT5G09950,0,0,0,1,0,0,0
AT5G09970,0,0,1,1,1,0,1
AT5G09980,0,0,0,0,0,0,1
AT5G10030,0,0,0,1,0,0,0
AT5G10100,0,0,0,0,0,1,0
AT5G10190,0,0,1,1,1,0,1
AT5G10210,0,0,0,0,0,1,0
AT5G10300,0,0,0,1,1,0,0
AT5G10336,0,0,1,0,0,0,0
AT5G10380,1,1,1,1,1,1,1
AT5G10400,0,0,0,1,0,0,0
AT5G10410,0,1,1,1,1,1,1
AT5G10510,0,0,0,0,0,0,1
AT5G10520,0,0,1,1,1,1,1
AT5G10600,0,0,1,0,0,0,1
AT5G10625,0,0,0,1,0,0,1
AT5G10695,1,1,1,1,1,1,1
AT5G10740,0,1,1,1,0,1,1
AT5G10750,0,0,1,1,0,1,0
AT5G10760,0,1,1,0,0,1,1
AT5G10820,0,0,1,1,1,1,1
AT5G10830,0,1,1,1,1,1,1
AT5G11000,0,1,1,1,1,1,1
AT5G11090,0,0,0,1,0,0,0
AT5G11100,0,0,1,0,0,0,0
AT5G11140,1,1,1,1,1,1,1
AT5G11210,1,1,1,1,1,1,1
AT5G11242,1,1,1,1,1,1,1
AT5G11250,1,1,1,1,1,1,1
AT5G11260,0,0,1,1,0,1,1
AT5G11290,0,0,1,1,0,0,0
AT5G11410,0,0,1,0,0,1,1
AT5G11500,0,0,0,1,0,0,0
AT5G11520,0,0,0,1,0,0,0
AT5G11600,0,0,0,1,0,0,0
AT5G11650,1,1,1,1,1,1,1
AT5G11670,0,0,1,1,1,1,1
AT5G11730,0,0,1,1,0,0,0
AT5G11850,0,0,0,1,0,0,0
AT5G11860,0,0,0,1,0,0,0
AT5G11870,0,0,0,0,1,0,0
AT5G11920,0,1,0,1,1,1,1
AT5G11970,1,1,1,1,1,1,1
AT5G12010,0,0,1,1,1,1,1
AT5G12020,1,0,1,1,1,1,1
AT5G12030,0,0,1,1,1,1,1
AT5G12050,0,0,1,1,0,0,0
AT5G12170,0,0,0,1,1,0,1
AT5G12230,0,0,0,1,0,0,0
AT5G12300,1,1,1,1,1,1,1
AT5G12310,0,0,0,1,0,0,0
AT5G12340,0,1,1,1,1,1,1
AT5G12380,0,0,0,1,1,1,1
AT5G12390,0,0,1,1,1,0,0
AT5G12400,0,0,0,1,0,0,0
AT5G12420,1,1,1,1,1,1,1
AT5G12480,0,0,1,1,1,1,1
AT5G12870,0,0,0,1,0,0,0
AT5G12880,1,1,1,1,1,1,1
AT5G12890,0,0,1,1,1,1,1
AT5G12930,1,1,1,1,1,1,1
AT5G12940,1,1,1,1,1,1,1
AT5G13080,0,0,1,1,1,1,1
AT5G13100,0,0,1,1,0,1,1
AT5G13160,0,0,1,1,0,0,0
AT5G13180,0,0,0,1,0,0,0
AT5G13190,1,1,1,1,1,1,1
AT5G13200,0,1,1,1,1,1,1
AT5G13210,0,0,0,1,1,0,0
AT5G13220,0,0,1,1,1,1,1
AT5G13310,0,0,0,1,0,0,0
AT5G13320,1,1,1,1,1,1,1
AT5G13330,0,0,1,1,1,1,1
AT5G13340,0,0,0,1,0,0,0
AT5G13370,0,0,0,1,1,0,1
AT5G13420,0,0,1,1,0,0,0
AT5G13490,0,0,1,1,1,0,0
AT5G13500,0,0,1,1,1,0,0
AT5G13550,1,1,1,1,1,1,1
AT5G13580,0,0,0,0,0,0,1
AT5G13590,0,0,0,1,0,0,0
AT5G13700,0,0,0,1,0,0,0
AT5G13740,0,0,0,0,0,0,1
AT5G13750,1,0,0,1,1,1,1
AT5G13790,1,0,1,1,1,1,1
AT5G13810,0,0,0,1,0,0,0
AT5G13820,0,0,0,1,1,0,1
AT5G13860,0,0,1,1,1,0,1
AT5G13900,0,0,0,0,0,0,1
AT5G14310,0,0,0,1,0,0,0
AT5G14470,0,0,1,1,0,1,0
AT5G14480,0,0,1,1,0,1,1
AT5G14640,0,0,0,1,1,0,1
AT5G14700,1,1,1,1,1,1,1
AT5G14710,0,0,0,1,0,0,0
AT5G14730,0,1,1,1,1,1,1
AT5G14760,0,1,1,1,1,1,1
AT5G14930,1,1,1,1,1,1,1
AT5G15120,0,0,0,1,0,0,0
AT5G15130,1,1,1,1,1,1,1
AT5G15190,0,0,1,1,0,1,1
AT5G15250,0,0,0,1,0,0,0
AT5G15254,0,0,1,0,0,0,0
AT5G15260,0,0,0,1,0,0,0
AT5G15470,0,0,0,1,0,0,0
AT5G15490,0,0,0,1,0,0,0
AT5G15640,0,0,0,1,1,0,0
AT5G15650,0,0,0,1,0,0,0
AT5G15730,0,1,1,1,1,1,1
AT5G15800,0,0,0,0,0,1,0
AT5G15850,0,0,1,0,1,1,1
AT5G15870,1,1,1,1,1,1,1
AT5G15890,0,0,0,1,0,0,0
AT5G15940,0,0,0,1,1,1,1
AT5G16010,0,0,0,1,0,0,0
AT5G16080,0,0,1,1,0,0,1
AT5G16160,0,0,1,1,1,0,0
AT5G16170,1,1,1,1,1,1,1
AT5G16190,0,0,1,0,0,0,0
AT5G16200,1,1,1,1,1,1,1
AT5G16230,0,0,1,1,1,1,0
AT5G16235,0,0,0,0,1,0,0
AT5G16360,0,0,0,0,0,1,0
AT5G16370,0,0,0,1,0,0,0
AT5G16453,0,0,0,1,0,0,0
AT5G16570,0,0,1,1,1,0,1
AT5G16770,0,0,0,1,0,0,1
AT5G16800,0,0,1,1,1,1,1
AT5G16830,0,0,1,1,1,1,1
AT5G16880,0,0,1,1,1,0,0
AT5G16910,0,0,1,1,0,1,1
AT5G16920,0,0,0,1,0,0,0
AT5G16960,0,0,1,1,0,1,1
AT5G16970,0,0,1,1,0,1,1
AT5G16980,0,0,0,1,0,0,0
AT5G17000,0,0,1,1,1,1,0
AT5G17060,0,0,1,1,1,0,1
AT5G17300,0,0,0,0,0,0,1
AT5G17350,1,1,1,1,1,1,1
AT5G17370,0,0,0,1,0,0,0
AT5G17380,0,0,1,1,1,1,1
AT5G17390,1,0,0,1,1,1,1
AT5G17680,0,1,1,1,1,1,1
AT5G17760,0,1,1,0,1,1,1
AT5G17770,0,0,0,1,1,0,1
AT5G17850,0,0,0,1,1,1,0
AT5G17860,0,0,1,0,1,1,1
AT5G17890,0,0,0,1,0,0,0
AT5G17910,0,0,0,1,1,0,0
AT5G17990,1,0,1,1,1,1,1
AT5G18070,0,0,0,1,0,0,0
AT5G18110,0,0,0,1,0,0,0
AT5G18120,0,0,0,0,1,0,0
AT5G18130,0,0,0,0,1,1,1
AT5G18140,0,0,0,1,0,0,0
AT5G18150,1,1,1,1,1,1,1
AT5G18170,0,0,0,1,1,0,0
AT5G18210,0,0,0,0,0,0,1
AT5G18220,0,0,0,1,0,0,0
AT5G18270,0,0,0,0,1,1,0
AT5G18290,1,1,1,1,1,1,1
AT5G18310,0,0,1,1,1,1,1
AT5G18340,0,0,1,1,1,0,1
AT5G18360,0,1,1,1,1,1,1
AT5G18400,0,1,1,1,1,1,1
AT5G18470,1,1,1,1,1,1,1
AT5G18480,0,0,1,1,1,1,1
AT5G18490,0,1,1,1,1,1,1
AT5G18636,0,0,0,1,0,0,0
AT5G18750,0,0,0,1,0,0,0
AT5G18780,0,0,1,1,0,1,1
AT5G18900,0,0,0,1,0,0,0
AT5G19000,0,0,0,1,1,0,0
AT5G19050,0,0,0,1,0,0,0
AT5G19070,0,0,0,1,0,0,0
AT5G19080,0,0,1,1,1,0,0
AT5G19100,0,0,0,0,0,0,1
AT5G19110,0,0,0,0,0,1,1
AT5G19230,1,1,1,1,1,1,1
AT5G19240,1,1,1,1,1,1,1
AT5G19250,0,0,1,1,1,1,1
AT5G19260,0,1,0,0,1,0,0
AT5G19290,0,0,0,1,0,0,0
AT5G19380,0,0,0,0,1,0,0
AT5G19400,0,0,0,1,0,0,0
AT5G19440,0,0,1,1,1,1,1
AT5G19480,0,0,0,1,0,0,0
AT5G19600,0,1,0,0,0,1,0
AT5G19855,0,0,0,1,0,0,0
AT5G19875,0,0,1,0,0,1,0
AT5G19880,1,0,1,1,1,1,1
AT5G19930,0,0,1,0,0,0,1
AT5G19980,0,0,1,1,0,0,0
AT5G20000,0,0,0,1,0,0,0
AT5G20050,0,1,1,1,1,1,1
AT5G20150,0,0,1,1,1,0,1
AT5G20230,1,1,1,1,1,1,1
AT5G20400,0,1,1,1,1,1,1
AT5G20410,0,0,0,1,0,0,0
AT5G20480,0,0,1,1,1,1,1
AT5G20790,0,0,0,0,1,0,1
